"method" "batch" "dim1" "dim2"
"MDS" "GLPB22-B5C" -304.879361315013 136.50747850287
"MDS" "GLPB22-B5C" -325.366348901268 42.4572127863246
"MDS" "GLPB22-B5C" -283.804797613495 136.298470439096
"MDS" "GLPB22-B5C" -68.6960957087633 44.3996323097356
"MDS" "GLPB22-B5C" -61.7076605382204 177.624947590223
"MDS" "GLPB22-B5C" -230.337193554184 147.566838575835
"MDS" "GLPB22-B5C" -96.2983445332819 220.476025096328
"MDS" "HISEQ" -137.460443673724 -250.415432173876
"MDS" "HISEQ" -152.795555847719 -176.351987124146
"MDS" "HISEQ" 349.15970664296 409.183505777579
"MDS" "HISEQ" 8.83148543102192 158.406208045403
"MDS" "HISEQ" -95.6640945589384 -357.084755119453
"MDS" "HISEQ" 146.741019550981 -228.465980204122
"MDS" "HISEQ" 773.267488297354 -256.978559320293
"MDS" "HISEQ" -104.837778061328 35.742268444822
"MDS" "HISEQ" -101.929128123513 -80.5888523163409
"MDS" "HISEQ" 86.2394569549379 -239.542457190594
"MDS" "HISEQ" -141.164195324251 -141.263761054406
"MDS" "HISEQ" -242.468590651548 -191.708121321845
"MDS" "HISEQ" 446.514175424373 130.507410577905
"MDS" "HISEQ" -254.505351720226 -183.645898681019
"MDS" "HISEQ" -46.6777756728385 -203.504797363698
"MDS" "HISEQ" 207.080581747476 -160.275783894665
"MDS" "HISEQ" -350.197563727743 93.0054225159985
"MDS" "HISEQ" -243.415968279879 101.565778994058
"MDS" "HISEQ" -294.147768494011 67.1491690857819
"MDS" "HISEQ" 136.724237602289 194.603806449726
"MDS" "HISEQ" 1.71262188297684 -111.452345738782
"MDS" "HISEQ" -155.319549399548 -551.892231882878
"MDS" "HISEQ" 362.671704630968 -214.258963896719
"MDS" "HISEQ" 50.8610066854788 78.0419068565121
"MDS" "HISEQ" -46.1630713763735 -332.710000780634
"MDS" "HISEQ" -241.927216219131 -61.8170892783429
"MDS" "HISEQ" 237.070059986983 -436.963458261486
"MDS" "HISEQ" 204.218989282936 -193.873631276964
"MDS" "HISEQ" -247.139415397862 -176.178715114957
"MDS" "HISEQ" -135.245946870173 -232.057492249162
"MDS" "HISEQ" -131.810374470276 -171.198384207364
"MDS" "HISEQ" -142.057957049486 -93.1620609645303
"MDS" "HISEQ" 277.806837788189 -402.241302105549
"MDS" "HISEQ" 561.005463503985 216.896555777431
"MDS" "HISEQ" 635.699341528365 11.4311699262383
"MDS" "HISEQ" -226.890828750687 -38.9613158000545
"MDS" "HISEQ" -117.48839470333 -287.609617265749
"MDS" "HISEQ" 346.748977701818 -436.896731830681
"MDS" "HISEQ" 333.824798644303 -227.544486760495
"MDS" "HISEQ" 66.9630775790489 -425.943479937317
"MDS" "HISEQ" 567.483308660788 207.311822797049
"MDS" "HISEQ" 361.426747287112 -243.418665894382
"MDS" "HISEQ" -333.373292356366 -25.7903080773401
"MDS" "HISEQ" 2.22282389315976 145.430182719713
"MDS" "HISEQ" 651.543782996356 -199.867272948438
"MDS" "HISEQ" -220.045681348448 -274.477938211022
"MDS" "HISEQ" 160.645782433871 -172.214698572314
"MDS" "HISEQ" 951.269480595163 311.22976439387
"MDS" "HISEQ" -130.158823243555 -167.871720187735
"MDS" "HISEQ" 153.287210631828 -61.7321004677588
"MDS" "HISEQ" 463.850616367747 -377.987638846736
"MDS" "HISEQ" -15.6498016969984 73.0721050496459
"MDS" "HISEQ" 292.254642774196 -70.0761696670214
"MDS" "HISEQ" 298.496448215614 -353.704413832094
"MDS" "HISEQ" -247.758458911693 -272.200315095327
"MDS" "HISEQ" -39.1501102247639 -19.1523687648627
"MDS" "HISEQ" 59.2057621830098 -370.868796073864
"MDS" "HISEQ" 702.668877035475 200.784532339131
"MDS" "HISEQ" -68.6059018155902 184.493619589852
"MDS" "HISEQ" -174.0965969639 37.4270146069324
"MDS" "HISEQ" -85.2623256681915 -359.543204378259
"MDS" "HISEQ" 615.819321139412 -66.1811542339165
"MDS" "HISEQ" 577.386390047656 -135.926048148622
"MDS" "HISEQ" 400.545223887851 -223.492999367921
"MDS" "HISEQ" 406.879165362493 135.72435911334
"ZINB-WAVE" "GLPB22-B5C" 0.430421296211269 -0.951403663301681
"ZINB-WAVE" "GLPB22-B5C" 0.980390903699102 -0.784834203407796
"ZINB-WAVE" "GLPB22-B5C" -0.438173915759101 -0.241384002991145
"ZINB-WAVE" "GLPB22-B5C" -1.11026067556374 -0.505408144756908
"ZINB-WAVE" "GLPB22-B5C" 0.0314210861891783 -1.31029622010932
"ZINB-WAVE" "GLPB22-B5C" -1.22025517026654 -0.681651850624509
"ZINB-WAVE" "GLPB22-B5C" -1.12258603391526 -0.560299223350389
"ZINB-WAVE" "GLPB22-B5C" 0.320848741555197 -0.721697642877088
"ZINB-WAVE" "GLPB22-B5C" -0.343523378655063 -0.47340066554091
"ZINB-WAVE" "GLPB22-B5C" 0.181220343337051 -1.04145610283794
"ZINB-WAVE" "GLPB22-B5C" -1.18454550008304 -0.513703729908061
"ZINB-WAVE" "GLPB22-B5C" -1.00190024848632 -1.05800516933035
"ZINB-WAVE" "GLPB22-B5C" -0.256610987829957 -0.614804529582425
"ZINB-WAVE" "GLPB22-B5C" -0.889616499190325 -0.546766330894286
"ZINB-WAVE" "GLPB22-B5C" -0.628563110733553 -1.63909668809634
"ZINB-WAVE" "GLPB22-B5C" 0.433609590320127 -1.48857913956701
"ZINB-WAVE" "GLPB22-B5C" 0.118085115050882 -0.673633305130642
"ZINB-WAVE" "GLPB22-B5C" 0.380102716026012 -0.575876299440094
"ZINB-WAVE" "GLPB22-B5C" -0.755216854188527 -0.531557421153903
"ZINB-WAVE" "GLPB22-B5C" 1.18942048448267 -0.279557019110165
"ZINB-WAVE" "GLPB22-B5C" 1.54615298830217 -0.260241159972125
"ZINB-WAVE" "GLPB22-B5C" 1.27811208199919 -0.509443551451622
"ZINB-WAVE" "GLPB22-B5C" -1.53028446920307 -0.580634358979395
"ZINB-WAVE" "GLPB22-B5C" -0.336846786772079 -0.0520083739153758
"ZINB-WAVE" "GLPB22-B5C" 0.256054898377671 -0.751934290612743
"ZINB-WAVE" "GLPB22-B5C" 0.785253090250037 -0.958415710192819
"ZINB-WAVE" "GLPB22-B5C" -0.249937321108567 -0.627397804250429
"ZINB-WAVE" "GLPB22-B5C" 1.47633461406278 -0.662340693397246
"ZINB-WAVE" "GLPB22-B5C" -1.07617664354962 -1.16618025698372
"ZINB-WAVE" "GLPB22-B5C" -0.304616363969992 -0.93531735633295
"ZINB-WAVE" "GLPB22-B5C" -0.176930078134022 -0.802348639285734
"ZINB-WAVE" "GLPB22-B5C" -1.16214822541146 -0.687668327938941
"ZINB-WAVE" "GLPB22-B5C" -1.01696376449838 -0.87555362131698
"ZINB-WAVE" "GLPB22-B5C" -1.44219811292124 -1.25747907107085
"ZINB-WAVE" "GLPB22-B5C" -0.804794364318118 -1.01923339992685
"ZINB-WAVE" "GLPB22-B5C" -0.77409300453169 -0.767200361603656
"ZINB-WAVE" "GLPB22-B5C" 0.368477619183912 -0.650368833819386
"ZINB-WAVE" "GLPB22-B5C" 0.570209468756223 -0.415905069486025
"ZINB-WAVE" "GLPB22-B5C" -1.31077251450634 0.788082106897475
"ZINB-WAVE" "GLPB22-B5C" 0.869419187956406 -0.330451219827772
"ZINB-WAVE" "GLPB22-B5C" -1.43468063350149 -0.386018532547274
"ZINB-WAVE" "GLPB22-B5C" -0.177577851280785 -1.01539489258393
"ZINB-WAVE" "GLPB22-B5C" -1.36914874182275 -0.542446654385366
"ZINB-WAVE" "GLPB22-B5C" -0.575949282727904 0.135418613873394
"ZINB-WAVE" "GLPB22-B5C" -0.943397561299989 -0.361796546553049
"ZINB-WAVE" "GLPB22-B5C" 0.451396546322971 -0.979994774878882
"ZINB-WAVE" "GLPB22-B5C" -1.09687641740588 -0.0256648127356992
"ZINB-WAVE" "GLPB22-B5C" -0.863827951721436 -0.775031077217246
"ZINB-WAVE" "GLPB22-B5C" -0.891647344268971 -0.502342571332784
"ZINB-WAVE" "GLPB22-B5C" -0.0725763005009304 -0.703058801685843
"ZINB-WAVE" "GLPB22-B5C" -0.168155287473241 -0.333713363183657
"ZINB-WAVE" "GLPB22-B5C" -0.483081636621285 -0.725831787788362
"ZINB-WAVE" "GLPB22-B5C" -0.383502216747158 -1.01869349912877
"ZINB-WAVE" "HISEQ" -0.468937759301919 1.05316984494364
"ZINB-WAVE" "HISEQ" -0.628787283590831 0.942247622389541
"ZINB-WAVE" "HISEQ" 1.20519390673748 -0.133045840875266
"ZINB-WAVE" "HISEQ" 0.646363031946134 1.48968697765475
"ZINB-WAVE" "HISEQ" -0.366054189114858 1.1830503621623
"ZINB-WAVE" "HISEQ" 0.630450098119354 1.22726710046314
"ZINB-WAVE" "HISEQ" 1.34399013383017 0.217359793953045
"ZINB-WAVE" "HISEQ" -0.346468691450892 0.349846888680741
"ZINB-WAVE" "HISEQ" -0.409393148351093 -0.0429595370203687
"ZINB-WAVE" "HISEQ" 0.115099027652873 0.535757108321885
"ZINB-WAVE" "HISEQ" -0.385410909722407 1.34991181559906
"ZINB-WAVE" "HISEQ" -0.772931056884319 1.10588476311836
"ZINB-WAVE" "HISEQ" 1.29918357355902 0.336262092254029
"ZINB-WAVE" "HISEQ" -0.813412380150645 0.745333076605025
"ZINB-WAVE" "HISEQ" -0.145884194681929 0.633256690391429
"ZINB-WAVE" "HISEQ" 0.419850052980823 0.355579775763454
"ZINB-WAVE" "HISEQ" -1.17644953687977 0.137399992632396
"ZINB-WAVE" "HISEQ" -0.903332395477858 1.63112571967511
"ZINB-WAVE" "HISEQ" -0.623261246381174 0.421599213364436
"ZINB-WAVE" "HISEQ" 0.565480417187054 -0.313830483338031
"ZINB-WAVE" "HISEQ" -0.134332416561659 0.784540557186487
"ZINB-WAVE" "HISEQ" -0.727997324093457 1.20084364464796
"ZINB-WAVE" "HISEQ" 0.94832883364887 0.285548151847052
"ZINB-WAVE" "HISEQ" 0.218023130932966 -0.768270957797744
"ZINB-WAVE" "HISEQ" -0.188396925094195 0.812946802136348
"ZINB-WAVE" "HISEQ" -0.743232522975667 1.16571273395667
"ZINB-WAVE" "HISEQ" 0.274638826505026 0.983277727587183
"ZINB-WAVE" "HISEQ" 0.525853915555143 0.207490194188826
"ZINB-WAVE" "HISEQ" -1.20282758294532 2.69284112327401
"ZINB-WAVE" "HISEQ" -0.596398825819025 0.936171043844287
"ZINB-WAVE" "HISEQ" -0.376538291433917 0.775823051528577
"ZINB-WAVE" "HISEQ" -0.627083562236024 0.894022499179988
"ZINB-WAVE" "HISEQ" 0.675664027174502 0.366733865890373
"ZINB-WAVE" "HISEQ" 1.76519225000726 0.290822258923559
"ZINB-WAVE" "HISEQ" 1.43225029486768 0.395887432220542
"ZINB-WAVE" "HISEQ" -0.860174593011249 0.225934827165888
"ZINB-WAVE" "HISEQ" -0.638754513703764 0.910034343696268
"ZINB-WAVE" "HISEQ" 0.582378357668478 0.58471625995535
"ZINB-WAVE" "HISEQ" 0.758703317527946 0.135890860908199
"ZINB-WAVE" "HISEQ" 0.170714138544715 0.971917483584135
"ZINB-WAVE" "HISEQ" 1.54203896904186 0.129830621524586
"ZINB-WAVE" "HISEQ" 0.81132619873476 0.565613489119897
"ZINB-WAVE" "HISEQ" -0.750078570237016 -0.0491979160490483
"ZINB-WAVE" "HISEQ" 0.314397212907237 -0.618117424726749
"ZINB-WAVE" "HISEQ" 1.17010812821056 0.373519253539567
"ZINB-WAVE" "HISEQ" -0.611366366329598 0.87982246790389
"ZINB-WAVE" "HISEQ" 0.599334453834707 0.204565970792745
"ZINB-WAVE" "HISEQ" 1.80823563623347 -0.121187914653014
"ZINB-WAVE" "HISEQ" -0.425663748564704 0.434970638381943
"ZINB-WAVE" "HISEQ" 0.747237574743559 -0.135583310469658
"ZINB-WAVE" "HISEQ" 0.66079579496016 0.260800147492292
"ZINB-WAVE" "HISEQ" -0.158783236311306 0.559873948858273
"ZINB-WAVE" "HISEQ" 0.783728654169167 -0.299435625408601
"ZINB-WAVE" "HISEQ" 0.417116723645361 0.167757549294689
"ZINB-WAVE" "HISEQ" -0.941644305981797 0.783204495407993
"ZINB-WAVE" "HISEQ" -0.144242830525733 0.123667068851055
"ZINB-WAVE" "HISEQ" -0.194719887601926 1.04449427608656
"ZINB-WAVE" "HISEQ" 1.51857763326155 -0.0256847210014477
"ZINB-WAVE" "HISEQ" 0.32239704947913 -0.587338872345278
"ZINB-WAVE" "HISEQ" -0.534749219342034 0.76635693713755
"ZINB-WAVE" "HISEQ" -0.443815265992297 0.502499844948919
"ZINB-WAVE" "HISEQ" 1.4185412392264 0.414591302382644
"ZINB-WAVE" "HISEQ" 1.16991682319038 0.144724113199324
"ZINB-WAVE" "HISEQ" 0.895377065969209 0.450865123038914
"ZINB-WAVE" "HISEQ" 0.951118258204034 -0.33155625153786
"ZIFA" "GLPB22-B5C" 1.26030708666768 -0.559450737523131
"ZIFA" "GLPB22-B5C" 1.89730231230866 -1.31357041575698
"ZIFA" "GLPB22-B5C" -0.0913965977449754 -0.224541510076579
"ZIFA" "GLPB22-B5C" -0.762270662154463 0.644968875159085
"ZIFA" "GLPB22-B5C" 0.526949011494829 -0.22996929848724
"ZIFA" "GLPB22-B5C" -1.21125773922091 -1.51791232456196
"ZIFA" "GLPB22-B5C" -1.10933647614077 0.487304777297078
"ZIFA" "GLPB22-B5C" 1.15666078629552 0.11161409356586
"ZIFA" "GLPB22-B5C" 0.464789480496416 0.739161343046014
"ZIFA" "GLPB22-B5C" 1.81037148314042 -0.945799099557362
"ZIFA" "GLPB22-B5C" -1.29899379633589 -0.599484636331134
"ZIFA" "GLPB22-B5C" -1.13031720937457 0.30498175109458
"ZIFA" "GLPB22-B5C" -0.115419755494452 -0.24854987092363
"ZIFA" "GLPB22-B5C" -0.614130557880264 0.505696009533918
"ZIFA" "GLPB22-B5C" -0.833003590240009 -1.35997030784444
"ZIFA" "GLPB22-B5C" 1.05535088726843 -2.16877637477053
"ZIFA" "GLPB22-B5C" 1.24758432439205 -0.128440358895551
"ZIFA" "GLPB22-B5C" 1.77801434317078 -0.14811771836627
"ZIFA" "GLPB22-B5C" -0.131318919813542 0.0780144439797201
"ZIFA" "GLPB22-B5C" 3.21063381551235 0.208395362438201
"ZIFA" "GLPB22-B5C" 3.5309282645336 -0.461965543458809
"ZIFA" "GLPB22-B5C" 3.51030492598911 -0.403337225336089
"ZIFA" "GLPB22-B5C" -1.99700478327513 -0.426068721764053
"ZIFA" "GLPB22-B5C" -0.458736090670685 0.552421830944959
"ZIFA" "GLPB22-B5C" 0.869549100144763 0.202618568935678
"ZIFA" "GLPB22-B5C" 1.93533776794925 -1.47861015481789
"ZIFA" "GLPB22-B5C" -0.200126290719227 0.670396171744513
"ZIFA" "GLPB22-B5C" 3.23188488261331 -1.11914782476298
"ZIFA" "GLPB22-B5C" -0.644145271896988 0.241998977326256
"ZIFA" "GLPB22-B5C" 0.917946416640997 -0.348297154040313
"ZIFA" "GLPB22-B5C" 0.486760618959173 -0.618589109280535
"ZIFA" "GLPB22-B5C" -0.858583858933975 -0.333672780385423
"ZIFA" "GLPB22-B5C" -0.843911289990144 0.221294469316624
"ZIFA" "GLPB22-B5C" -1.32490357628926 -0.362862062190778
"ZIFA" "GLPB22-B5C" -0.511269365824558 -0.27552025578365
"ZIFA" "GLPB22-B5C" -0.863511652655614 -0.288264991966209
"ZIFA" "GLPB22-B5C" 1.71566732265831 -0.142366262829695
"ZIFA" "GLPB22-B5C" 2.15127990244584 0.22112764393778
"ZIFA" "GLPB22-B5C" -1.1533118941429 2.46677352899839
"ZIFA" "GLPB22-B5C" 2.18980079861378 -0.305853628850179
"ZIFA" "GLPB22-B5C" -1.25380051911149 0.588771593877035
"ZIFA" "GLPB22-B5C" 0.571171696177475 -0.439460811814418
"ZIFA" "GLPB22-B5C" -1.20638745394727 0.660548794808091
"ZIFA" "GLPB22-B5C" 0.262187514233371 1.54898572301102
"ZIFA" "GLPB22-B5C" -0.580183639212897 0.313000242641816
"ZIFA" "GLPB22-B5C" 1.20338910276241 -1.5124244238136
"ZIFA" "GLPB22-B5C" -0.665253937490677 0.170287775492284
"ZIFA" "GLPB22-B5C" -0.686185985070007 -0.00616455955558182
"ZIFA" "GLPB22-B5C" -0.524383548521411 0.147158105360043
"ZIFA" "GLPB22-B5C" 0.798046836889093 -0.118332747303652
"ZIFA" "GLPB22-B5C" 0.62961105792225 0.0203741726255767
"ZIFA" "GLPB22-B5C" 0.0403356152215415 -0.318573378462091
"ZIFA" "GLPB22-B5C" 0.283588358112306 -0.93227991648228
"ZIFA" "HISEQ" 0.165957162600683 2.70454766142417
"ZIFA" "HISEQ" 0.0994395574823012 2.63491157700472
"ZIFA" "HISEQ" 2.76926822813952 -0.860715889874477
"ZIFA" "HISEQ" 0.856577427236397 0.750693075030222
"ZIFA" "HISEQ" 0.300625755227589 3.03959449279222
"ZIFA" "HISEQ" 1.29400746938051 2.98481543839246
"ZIFA" "HISEQ" 3.05762158846265 1.84849861816175
"ZIFA" "HISEQ" 0.318990365510161 1.38941575755616
"ZIFA" "HISEQ" 0.720464666050489 0.887712357224948
"ZIFA" "HISEQ" 1.00540602279819 2.65231436122843
"ZIFA" "HISEQ" 0.200415692545032 2.40417798751753
"ZIFA" "HISEQ" -0.288733652782535 2.39551096850209
"ZIFA" "HISEQ" 2.66461539776274 1.73620409011821
"ZIFA" "HISEQ" -0.443811960344955 2.28079845146137
"ZIFA" "HISEQ" 0.641704313880231 2.13323511316779
"ZIFA" "HISEQ" 1.43788229229087 2.14623673902241
"ZIFA" "HISEQ" -1.19562301561159 0.24827398894034
"ZIFA" "HISEQ" -0.0404565404553409 1.01645363460861
"ZIFA" "HISEQ" -0.736996339200263 1.24674525377857
"ZIFA" "HISEQ" 1.47316809379308 0.653327240693301
"ZIFA" "HISEQ" 0.762073598756479 2.36203595435547
"ZIFA" "HISEQ" -0.264694307719845 3.78293520579918
"ZIFA" "HISEQ" 1.7767009146357 2.10973378208001
"ZIFA" "HISEQ" 0.997857575246984 0.966303326176342
"ZIFA" "HISEQ" 0.364443629435898 2.28683134681453
"ZIFA" "HISEQ" -0.350537855199726 2.43444248694715
"ZIFA" "HISEQ" 1.38299839007357 2.45990422331206
"ZIFA" "HISEQ" 1.67157825816368 1.92627242090878
"ZIFA" "HISEQ" -0.801731519574713 2.55173301806539
"ZIFA" "HISEQ" -0.0230426594185637 3.15373332069578
"ZIFA" "HISEQ" -0.0174755480092626 2.01088185047328
"ZIFA" "HISEQ" -0.175173799185014 1.73936588114613
"ZIFA" "HISEQ" 1.52826324669085 2.96407436374104
"ZIFA" "HISEQ" 3.17456535984039 1.95071113797482
"ZIFA" "HISEQ" 3.10786623848621 1.08248923577706
"ZIFA" "HISEQ" -0.322487910227035 1.52167497520517
"ZIFA" "HISEQ" 0.0612166874549758 2.34184377845625
"ZIFA" "HISEQ" 1.63555296857121 2.62695761792151
"ZIFA" "HISEQ" 1.72209614656092 1.71370049014005
"ZIFA" "HISEQ" 0.973614346323292 2.66152343735967
"ZIFA" "HISEQ" 2.70473912071996 0.224522514122853
"ZIFA" "HISEQ" 1.84021895811508 2.30319330757457
"ZIFA" "HISEQ" -0.586018402161941 1.47017472834945
"ZIFA" "HISEQ" 1.00742236816051 0.638928646410235
"ZIFA" "HISEQ" 2.89557405259677 2.10302119864207
"ZIFA" "HISEQ" -0.150545959358034 2.61707934124734
"ZIFA" "HISEQ" 1.80287740446239 2.2699516723329
"ZIFA" "HISEQ" 3.55297185051591 0.329052032339398
"ZIFA" "HISEQ" 0.0866299647678464 2.32505537639963
"ZIFA" "HISEQ" 1.40583225477952 1.19512556899291
"ZIFA" "HISEQ" 2.37906247139299 1.86689582545214
"ZIFA" "HISEQ" 0.60518343594579 0.633383821922124
"ZIFA" "HISEQ" 1.95357573177429 1.25379113692381
"ZIFA" "HISEQ" 1.5285593712009 2.2560693679166
"ZIFA" "HISEQ" -0.383335797574789 1.95595357153087
"ZIFA" "HISEQ" 0.384597288068126 1.55292034527902
"ZIFA" "HISEQ" 0.790815475269812 2.97218183664373
"ZIFA" "HISEQ" 3.2956337731964 1.05022865841265
"ZIFA" "HISEQ" 0.648151305713688 0.787887158595545
"ZIFA" "HISEQ" -0.127662676310758 1.53060971624197
"ZIFA" "HISEQ" 0.384181979537038 3.11031226441103
"ZIFA" "HISEQ" 2.93533010360786 2.544914842521
"ZIFA" "HISEQ" 3.00058308002555 1.56409031813887
"ZIFA" "HISEQ" 2.01113046802871 2.05909019909521
"ZIFA" "HISEQ" 2.25359893805176 0.512714506872927
"fSCLVM" "GLPB22-B5C" 0.809173260439659 -1.05853597665081
"fSCLVM" "GLPB22-B5C" 1.45679723112457 -1.78671214343932
"fSCLVM" "GLPB22-B5C" 0.0750805732690678 -0.409578924351295
"fSCLVM" "GLPB22-B5C" -0.809175001382169 0.02909917343499
"fSCLVM" "GLPB22-B5C" 0.0660621715063034 -0.966923979318452
"fSCLVM" "GLPB22-B5C" -0.675326090499814 -1.11866053569428
"fSCLVM" "GLPB22-B5C" -1.43900948637766 -1.51930568042806
"fSCLVM" "GLPB22-B5C" 0.470540843888676 -0.191464453882471
"fSCLVM" "GLPB22-B5C" 0.247672071992665 -0.165452315249524
"fSCLVM" "GLPB22-B5C" 1.43226810638465 -1.07257909851075
"fSCLVM" "GLPB22-B5C" -1.26642989502365 -1.19937598529327
"fSCLVM" "GLPB22-B5C" -1.41141903946457 -0.416577965431627
"fSCLVM" "GLPB22-B5C" -0.123904085506403 -1.04512352714295
"fSCLVM" "GLPB22-B5C" -0.77710631146534 0.163846687481749
"fSCLVM" "GLPB22-B5C" -1.29636251055174 -1.85157475361001
"fSCLVM" "GLPB22-B5C" 1.11772090220837 -1.88084062834124
"fSCLVM" "GLPB22-B5C" 0.876895619317967 -0.338298370892087
"fSCLVM" "GLPB22-B5C" 1.11395605779883 -0.523830158823137
"fSCLVM" "GLPB22-B5C" -0.264813191555963 -0.963579340529197
"fSCLVM" "GLPB22-B5C" 2.00976343255808 -1.07372773328897
"fSCLVM" "GLPB22-B5C" 2.144346178868 -1.19115835136637
"fSCLVM" "GLPB22-B5C" 1.80915496262334 -0.840022293062031
"fSCLVM" "GLPB22-B5C" -2.5429115589199 -1.18579965118108
"fSCLVM" "GLPB22-B5C" -0.578280839488732 -0.101840998740442
"fSCLVM" "GLPB22-B5C" 0.20967730680159 -0.715656834078078
"fSCLVM" "GLPB22-B5C" 1.15568374511486 -1.47903946359933
"fSCLVM" "GLPB22-B5C" -0.831802265561159 -0.171684850401033
"fSCLVM" "GLPB22-B5C" 1.90604306061044 -1.89448035943831
"fSCLVM" "GLPB22-B5C" -0.48928587225074 -0.16142551054351
"fSCLVM" "GLPB22-B5C" 0.501093057916464 -0.589553056193418
"fSCLVM" "GLPB22-B5C" 0.242380873094378 -1.04397012058265
"fSCLVM" "GLPB22-B5C" -0.625298944232455 -1.12463585242763
"fSCLVM" "GLPB22-B5C" -0.90501987812636 -0.297078234730728
"fSCLVM" "GLPB22-B5C" -1.09846053961807 -0.591859439486656
"fSCLVM" "GLPB22-B5C" -0.424889556161898 -0.423761235345133
"fSCLVM" "GLPB22-B5C" -0.992745115759978 -0.936152454265455
"fSCLVM" "GLPB22-B5C" 1.0580868452522 -1.22659029972711
"fSCLVM" "GLPB22-B5C" 1.40395229935688 -0.558053289082062
"fSCLVM" "GLPB22-B5C" -1.59536688852661 0.808943234672416
"fSCLVM" "GLPB22-B5C" 1.27516692877301 -0.3039000840874
"fSCLVM" "GLPB22-B5C" -1.41479751126953 -0.477949355533532
"fSCLVM" "GLPB22-B5C" 0.276883370949593 -1.56898465984594
"fSCLVM" "GLPB22-B5C" -1.36022215836078 -0.191699911404604
"fSCLVM" "GLPB22-B5C" -0.200377345768611 -0.25765539632342
"fSCLVM" "GLPB22-B5C" -0.65499881394351 -0.458771888159482
"fSCLVM" "GLPB22-B5C" 1.10888953985855 -1.95093103937641
"fSCLVM" "GLPB22-B5C" -0.997121408347399 -0.385129845336941
"fSCLVM" "GLPB22-B5C" -0.548331160555406 -0.549276694433735
"fSCLVM" "GLPB22-B5C" -0.442098521407843 -0.654272372607531
"fSCLVM" "GLPB22-B5C" 0.550371496020484 -0.999882624603407
"fSCLVM" "GLPB22-B5C" 0.303969764855281 -0.676038525586548
"fSCLVM" "GLPB22-B5C" -0.0456021498656799 -0.217407021798649
"fSCLVM" "GLPB22-B5C" 0.373987493978804 -1.58057044179237
"fSCLVM" "HISEQ" -0.385049635926262 1.55472766511794
"fSCLVM" "HISEQ" -0.449727941781062 1.43401680826524
"fSCLVM" "HISEQ" 2.07707225276673 -1.00787224957357
"fSCLVM" "HISEQ" 0.131434588802154 -0.232698198050513
"fSCLVM" "HISEQ" -0.499758039748892 1.63359136641986
"fSCLVM" "HISEQ" 0.0483316232773162 0.966498821153076
"fSCLVM" "HISEQ" 1.21092930601335 0.64287615198896
"fSCLVM" "HISEQ" -0.320729563440405 -0.334115913330478
"fSCLVM" "HISEQ" 0.181681353971091 0.0106515473455262
"fSCLVM" "HISEQ" 0.442286532414007 1.96088309524532
"fSCLVM" "HISEQ" -0.402196046537768 1.47597327806688
"fSCLVM" "HISEQ" -0.719435412043221 1.29053164571789
"fSCLVM" "HISEQ" 0.90909471828091 -0.407622200033787
"fSCLVM" "HISEQ" -0.906879284620905 0.849987577580351
"fSCLVM" "HISEQ" 0.112335090714897 0.63584602804996
"fSCLVM" "HISEQ" 0.28377442144519 0.766965446517024
"fSCLVM" "HISEQ" -2.85783369885762 -0.752058020497613
"fSCLVM" "HISEQ" -2.19293479883297 0.519914461249305
"fSCLVM" "HISEQ" -1.37396758325411 -0.489794713045011
"fSCLVM" "HISEQ" 0.705562742725034 0.42199990869997
"fSCLVM" "HISEQ" 0.258539280141545 1.31000060106611
"fSCLVM" "HISEQ" -1.52600150551992 1.22809053677532
"fSCLVM" "HISEQ" 0.451094654112652 0.897233160937632
"fSCLVM" "HISEQ" 0.242462786203298 0.457644729748508
"fSCLVM" "HISEQ" -0.730966093679181 1.15647493297578
"fSCLVM" "HISEQ" -0.781814717322275 1.52191819535504
"fSCLVM" "HISEQ" 0.10581004740884 0.621206629469912
"fSCLVM" "HISEQ" 0.464116441568636 0.45753301218567
"fSCLVM" "HISEQ" -1.51903441569937 1.2140602237623
"fSCLVM" "HISEQ" -0.978389929366249 1.83580359976724
"fSCLVM" "HISEQ" -0.432137683885288 0.654943059569376
"fSCLVM" "HISEQ" -0.952524250778241 1.19490222469944
"fSCLVM" "HISEQ" -0.222345791902088 1.39408586150662
"fSCLVM" "HISEQ" 1.39853093075069 0.516630652137527
"fSCLVM" "HISEQ" 1.13301109462728 0.189951117445528
"fSCLVM" "HISEQ" -0.47711635290251 0.768531678285949
"fSCLVM" "HISEQ" -0.696500361201405 1.25467315055436
"fSCLVM" "HISEQ" 0.261582260303828 1.16073413867618
"fSCLVM" "HISEQ" 0.314474233433114 0.421744355692641
"fSCLVM" "HISEQ" 0.0162637598142808 1.25566968727576
"fSCLVM" "HISEQ" 1.26921643517296 -0.781738248106417
"fSCLVM" "HISEQ" 0.265328364590675 1.0599506032426
"fSCLVM" "HISEQ" -1.0162260263263 0.560150539520779
"fSCLVM" "HISEQ" 0.328703155774771 -0.0471485901414683
"fSCLVM" "HISEQ" 1.12555737159762 0.907715247533594
"fSCLVM" "HISEQ" -0.661885111677412 1.22637501993939
"fSCLVM" "HISEQ" 0.575054574053241 0.714530510892627
"fSCLVM" "HISEQ" 1.17105850603608 -0.737294539117837
"fSCLVM" "HISEQ" -0.737878899887669 0.960006639159801
"fSCLVM" "HISEQ" 0.364676295235683 0.229999351872596
"fSCLVM" "HISEQ" 1.15056725902992 0.71451507472096
