"method" "Instrument" "Detection_Rate" "Tumor" "dim1" "dim2"
"tSNE_plx_5" "HISEQ" 0.533509234828496 "MGH31" 4.91550509105965 -7.85980027673859
"tSNE_plx_5" "HISEQ" 0.626737027264732 "MGH31" 1.22387272672154 2.94851585852333
"tSNE_plx_5" "HISEQ" 0.559366754617414 "MGH31" -18.6288641350441 -42.4355264778179
"tSNE_plx_5" "HISEQ" 0.556904133685136 "MGH31" -13.4417903467223 9.92188951672961
"tSNE_plx_5" "HISEQ" 0.533157431838171 "MGH31" -1.79837445617001 0.721997969531018
"tSNE_plx_5" "HISEQ" 0.455408970976253 "MGH31" 1.06203719441261 8.46189537613966
"tSNE_plx_5" "HISEQ" 0.64608619173263 "MGH31" 1.62095035012855 -11.8892493235489
"tSNE_plx_5" "HISEQ" 0.687247141600704 "MGH31" 1.96485303464461 2.54220150822496
"PCA" "GLPB22-B5C" 0.470184696569921 "MGH26" -65.6093177941285 11.4862634779598
"PCA" "GLPB22-B5C" 0.430430958663149 "MGH26" -95.6717672079415 17.3971875281003
"PCA" "GLPB22-B5C" 0.390853122251539 "MGH26" -88.7999889289387 44.7109502946238
"PCA" "GLPB22-B5C" 0.445558487247142 "MGH26" -66.3472230586993 60.4857672357307
"PCA" "GLPB22-B5C" 0.402814423922603 "MGH26" -107.641877670856 -3.7611547600085
"PCA" "GLPB22-B5C" 0.375197889182058 "MGH26" -73.6133509625286 92.822774491301
"PCA" "GLPB22-B5C" 0.430782761653474 "MGH26" -50.2759113373158 46.8911337879856
"PCA" "GLPB22-B5C" 0.472295514511873 "MGH26" -47.5931311328772 44.4865331301369
"PCA" "GLPB22-B5C" 0.448548812664908 "MGH26" -79.6718830312932 28.9452728776263
"PCA" "GLPB22-B5C" 0.521899736147757 "MGH26" -51.7123638575524 6.96189284758377
"PCA" "GLPB22-B5C" 0.38768689533861 "MGH26" -71.5391453919498 66.2288776823252
"PCA" "GLPB22-B5C" 0.450307827616535 "MGH26" -54.5161530739511 58.1822799367641
"PCA" "GLPB22-B5C" 0.418293755496922 "MGH26" -81.4793364959774 24.2330940271276
"PCA" "GLPB22-B5C" 0.418117854001759 "MGH26" -73.03222507439 52.746934500246
"PCA" "GLPB22-B5C" 0.42532981530343 "MGH26" -52.3198226285395 29.9141880045628
"PCA" "GLPB22-B5C" 0.364995602462621 "MGH26" -114.83743306607 40.0548451759584
"PCA" "GLPB22-B5C" 0.45065963060686 "MGH26" -76.5581230709824 32.2042795098672
"PCA" "GLPB22-B5C" 0.440457343887423 "MGH26" -67.795186192407 33.550704713189
"PCA" "GLPB22-B5C" 0.417941952506596 "MGH26" -85.0385135374331 45.3612496490607
"PCA" "GLPB22-B5C" 0.423218997361478 "MGH26" -77.3323473638409 -27.964593660096
"PCA" "GLPB22-B5C" 0.431662269129288 "MGH26" -81.4642129092744 -26.3992968871472
"PCA" "GLPB22-B5C" 0.408091468777485 "MGH26" -83.7828859415642 -8.76526510889892
"PCA" "GLPB22-B5C" 0.3896218117854 "MGH26" -57.4707057656809 102.229862036106
"PCA" "GLPB22-B5C" 0.444503078276165 "MGH26" -61.513185472249 69.6710151370119
"PCA" "GLPB22-B5C" 0.465259454705365 "MGH26" -55.4891519531692 25.0232726131241
"PCA" "GLPB22-B5C" 0.383465259454705 "MGH26" -103.299042981578 29.6831930224818
"PCA" "GLPB22-B5C" 0.510114335971856 "MGH26" -53.8934497113981 52.5977956471169
"PCA" "GLPB22-B5C" 0.39349164467898 "MGH26" -97.4222026874805 -18.2907575570357
"PCA" "GLPB22-B5C" 0.458751099384345 "MGH26" -56.1393058570985 60.8256378268449
"PCA" "GLPB22-B5C" 0.436587510993843 "MGH26" -82.9251583115953 17.6399796185278
"PCA" "GLPB22-B5C" 0.458047493403694 "MGH26" -71.9823058768057 39.4490281121211
"PCA" "GLPB22-B5C" 0.398240985048373 "MGH26" -68.3822050144482 71.642292636269
"PCA" "GLPB22-B5C" 0.366930518909411 "MGH26" -83.8437467017028 64.2137935633462
"PCA" "GLPB22-B5C" 0.521372031662269 "MGH26" -45.1312923704893 67.5575222773391
"PCA" "GLPB22-B5C" 0.392612137203166 "MGH26" -79.0149612771847 62.5941868558725
"PCA" "GLPB22-B5C" 0.408970976253298 "MGH26" -72.1869977226725 58.0797970194896
"PCA" "GLPB22-B5C" 0.461389621811785 "MGH26" -64.8382262285233 30.3758292689271
"PCA" "GLPB22-B5C" 0.516798592788039 "MGH26" -43.9179331932612 18.6585631607708
"PCA" "GLPB22-B5C" 0.581002638522427 "MGH26" -3.78067120337357 70.0810993688888
"PCA" "GLPB22-B5C" 0.490061565523307 "MGH26" -55.1673561350913 9.17029029805597
"PCA" "GLPB22-B5C" 0.446789797713281 "MGH26" -41.8587393616163 74.5568899573579
"PCA" "GLPB22-B5C" 0.422867194371152 "MGH26" -74.1278788281153 29.7164955432968
"PCA" "GLPB22-B5C" 0.419876868953386 "MGH26" -61.1746790350193 64.2740455104292
"PCA" "GLPB22-B5C" 0.612664907651715 "MGH26" -15.4405665827696 60.7409515657581
"PCA" "GLPB22-B5C" 0.496569920844327 "MGH26" -52.2141404188618 63.4543095216626
"PCA" "GLPB22-B5C" 0.401407211961302 "MGH26" -91.9618542432775 -0.19369790633419
"PCA" "GLPB22-B5C" 0.423218997361478 "MGH26" -74.6541890337522 67.0804946889691
"PCA" "GLPB22-B5C" 0.52401055408971 "MGH26" -45.4218640336424 61.1105506333871
"PCA" "GLPB22-B5C" 0.399824098504837 "MGH26" -77.3148548487505 43.6325063364062
"PCA" "GLPB22-B5C" 0.510290237467019 "MGH26" -51.1436730532981 28.6979222666589
"PCA" "GLPB22-B5C" 0.446262093227792 "MGH26" -80.4944414792248 31.4518982843356
"PCA" "GLPB22-B5C" 0.409322779243624 "MGH26" -82.7573322305444 48.2698471101317
"PCA" "GLPB22-B5C" 0.415479331574318 "MGH26" -80.4745496865252 37.5525321140913
"PCA" "HISEQ" 0.546525945470536 "MGH26" -26.7642683766421 21.2889931635961
"PCA" "HISEQ" 0.53051890941073 "MGH26" -28.9011840372006 19.0946352738697
"PCA" "HISEQ" 0.415127528583993 "MGH26" -108.129577720502 -11.3336513387857
"PCA" "HISEQ" 0.513456464379947 "MGH26" -64.75276506658 -17.8018081158133
"PCA" "HISEQ" 0.580650835532102 "MGH26" -27.9998894745005 22.4005532674695
"PCA" "HISEQ" 0.556376429199648 "MGH26" -48.7696393320157 3.75991894890706
"PCA" "HISEQ" 0.631310466138962 "MGH26" -17.2644258526401 -42.674077622735
"PCA" "HISEQ" 0.440633245382586 "MGH26" -72.8104376718881 -4.54215951021275
"PCA" "HISEQ" 0.51363236587511 "MGH26" -54.2021730109012 51.1508903454408
"PCA" "HISEQ" 0.597713280562885 "MGH26" -36.0659692018173 -0.989725746693169
"PCA" "HISEQ" 0.526121372031662 "MGH26" -29.6678650247652 23.6710131666079
"PCA" "HISEQ" 0.527528583992964 "MGH26" -27.16243675977 38.4427315141335
"PCA" "HISEQ" 0.496042216358839 "MGH26" -55.2097842602593 -53.5589720169817
"PCA" "HISEQ" 0.516094986807388 "MGH26" -29.967595239156 37.4047037431209
"PCA" "HISEQ" 0.61882145998241 "MGH26" -19.173862034436 -7.55787314792492
"PCA" "HISEQ" 0.592612137203166 "MGH26" -33.0339508974477 -8.99142667464218
"PCA" "HISEQ" 0.375021987686895 "MGH26" -83.1936956474071 88.8917731064913
"PCA" "HISEQ" 0.356552330694811 "MGH26" -89.5325994087896 38.2157586582455
"PCA" "HISEQ" 0.444678979771328 "MGH26" -53.2969557094631 50.3206011896737
"PCA" "HISEQ" 0.443095866314864 "MGH26" -93.4635711111864 8.16218320076031
"PCA" "HISEQ" 0.562532981530343 "MGH26" -50.8317119420745 10.7723755145965
"PCA" "HISEQ" 0.636411609498681 "MGH26" 4.4750686088252 26.6121147299744
"PCA" "HISEQ" 0.60457343887423 "MGH26" -32.8132304529155 -27.8281705021113
"PCA" "HISEQ" 0.476693051890941 "MGH26" -84.5239938089862 6.16041350807073
"PCA" "HISEQ" 0.610202286719437 "MGH26" -8.02642395054399 32.1629364759922
"PCA" "HISEQ" 0.411961301671064 "MGH26" -76.5853115661861 33.5079191132353
"PCA" "HISEQ" 0.665259454705365 "MGH26" -5.55487670933781 0.352899916836409
"PCA" "HISEQ" 0.579771328056289 "MGH26" -31.5317654192987 -3.7426195907073
"PCA" "HISEQ" 0.552682497801231 "MGH26" -50.3308430812327 40.4528275236163
"PCA" "HISEQ" 0.53051890941073 "MGH26" -35.9710645358401 4.61738097764526
"PCA" "HISEQ" 0.558487247141601 "MGH26" -34.0847196742357 2.33283742203447
"PCA" "HISEQ" 0.534212840809147 "MGH26" -49.9179294898704 21.2931900177855
"PCA" "HISEQ" 0.628320140721196 "MGH26" -14.9251726812425 1.16391090985778
"PCA" "HISEQ" 0.46297273526825 "MGH26" -95.1213759531111 -74.1359571847249
"PCA" "HISEQ" 0.582585751978892 "MGH26" -37.5284387780683 -12.9442272347279
"PCA" "HISEQ" 0.427968337730871 "MGH26" -78.7724097060205 13.9533796826182
"PCA" "HISEQ" 0.578188214599824 "MGH26" -20.8424668985386 30.3337005137097
"PCA" "HISEQ" 0.667370272647318 "MGH26" -12.9837343848423 4.64564295943758
"PCA" "HISEQ" 0.633245382585752 "MGH26" -24.7207666291718 -2.78607129468521
"PCA" "HISEQ" 0.671943711521548 "MGH26" 4.33900249487511 22.3234377204336
"PCA" "HISEQ" 0.546525945470536 "MGH26" -61.3850495890345 -48.0185866864819
"PCA" "HISEQ" 0.628847845206684 "MGH26" -23.4672271126838 -8.16558271323357
"PCA" "HISEQ" 0.426209322779244 "MGH26" -64.6436103683555 53.2842757662055
"PCA" "HISEQ" 0.522955145118734 "MGH26" -68.4475402445183 8.78422699180994
"PCA" "HISEQ" 0.589094107299912 "MGH26" -29.7291642995566 -30.6122604556899
"PCA" "HISEQ" 0.535620052770449 "MGH26" -35.4860469195705 26.4808790813891
"PCA" "HISEQ" 0.54547053649956 "MGH26" -29.0915497256502 7.01452610352721
"PCA" "HISEQ" 0.556376429199648 "MGH26" -52.7796227142088 -45.6860235520631
"PCA" "HISEQ" 0.504133685136324 "MGH26" -45.8067465727636 19.8094566758353
"PCA" "HISEQ" 0.566578715919085 "MGH26" -42.8461228528079 -20.6212713921429
"PCA" "HISEQ" 0.63764291996482 "MGH26" -5.83921938370564 4.19981430912984
"PCA" "HISEQ" 0.480386983289358 "MGH26" -76.1144661093265 7.17974151007541
"PCA" "HISEQ" 0.560070360598065 "MGH26" -45.3423496332251 -4.78812104886538
"PCA" "HISEQ" 0.648372911169745 "MGH26" -12.6722008884188 6.62244541928585
"PCA" "HISEQ" 0.607387862796834 "MGH26" -19.487094189852 41.4856767173165
"PCA" "HISEQ" 0.4948109058927 "MGH26" -53.1365748115657 -17.2263058061215
"PCA" "HISEQ" 0.625857519788918 "MGH26" -30.0727134633156 5.59796925843561
"PCA" "HISEQ" 0.5155672823219 "MGH26" -72.3199070155364 -44.6877568085472
"PCA" "HISEQ" 0.430958663148637 "MGH26" -79.4619655559883 -16.9853360726645
"PCA" "HISEQ" 0.424274406332454 "MGH26" -75.0907594914301 21.9275971749997
"PCA" "HISEQ" 0.667018469656992 "MGH26" 6.98248084127206 -17.657250571257
"PCA" "HISEQ" 0.559542656112577 "MGH26" -52.3548072411081 -58.8556196333448
"PCA" "HISEQ" 0.582058047493404 "MGH26" -25.7308823119097 -21.6484341412898
"PCA" "HISEQ" 0.608970976253298 "MGH26" -31.748928329075 -12.1143093997318
"PCA" "HISEQ" 0.545118733509235 "MGH26" -66.4761419118887 -11.9639994156809
"PCA" "HISEQ" 0.411785400175901 "MGH28" -30.4958938904603 11.811141304863
"PCA" "HISEQ" 0.537730870712401 "MGH28" -1.29225917307907 31.1597770517143
"PCA" "HISEQ" 0.660686015831135 "MGH28" 16.9537343518633 3.89574689287087
"PCA" "HISEQ" 0.626033421284081 "MGH28" 42.0789664559867 31.8284087619587
"PCA" "HISEQ" 0.641160949868074 "MGH28" 55.5017130053059 33.0759836573333
"PCA" "HISEQ" 0.425857519788918 "MGH28" -48.2505594337718 -5.48741881147531
"PCA" "HISEQ" 0.757255936675462 "MGH28" 38.7040665982145 4.62670616912264
"PCA" "HISEQ" 0.363940193491645 "MGH28" -44.4567226246997 21.4208112419051
"PCA" "HISEQ" 0.50131926121372 "MGH28" 3.55905051679688 19.2102791521504
"PCA" "HISEQ" 0.66754617414248 "MGH28" 55.7971449279463 -1.62600647070281
"PCA" "HISEQ" 0.658751099384345 "MGH28" 39.6821762874274 28.5664360696516
"PCA" "HISEQ" 0.56235708003518 "MGH28" 18.5343270869128 12.5010658530161
"PCA" "HISEQ" 0.530694810905893 "MGH28" 17.1607025747429 25.6956514491515
"PCA" "HISEQ" 0.766754617414248 "MGH28" 42.6394520719015 -2.22822387932476
"PCA" "HISEQ" 0.677572559366755 "MGH28" 45.7078156912988 -1.0644919835277
"PCA" "HISEQ" 0.602110817941953 "MGH28" 15.3584642741588 24.9235522926228
"PCA" "HISEQ" 0.627088830255057 "MGH28" 15.1774599788384 14.4980888713624
"PCA" "HISEQ" 0.6 "MGH28" 24.546680610892 2.79793198484763
"PCA" "HISEQ" 0.710993843447669 "MGH28" 58.7502027943588 13.2931024118574
"PCA" "HISEQ" 0.651187335092348 "MGH28" 33.332878470166 15.5302030415931
"PCA" "HISEQ" 0.394547053649956 "MGH28" -61.2584915214144 12.3695496952178
"PCA" "HISEQ" 0.668777484608619 "MGH28" 44.7453992123349 19.3896324946809
"PCA" "HISEQ" 0.538786279683377 "MGH28" -10.8878803733629 -21.7749245373556
"PCA" "HISEQ" 0.647493403693931 "MGH28" 24.542242729395 13.7238238898478
"PCA" "HISEQ" 0.378540017590149 "MGH28" -45.2847112924861 15.733817246747
"PCA" "HISEQ" 0.641688654353562 "MGH28" 25.2087289491959 16.8770592940053
"PCA" "HISEQ" 0.630255057167986 "MGH28" 36.128892894675 18.6882332204788
"PCA" "HISEQ" 0.659806508355321 "MGH28" 23.0902253146619 16.1487493109816
"PCA" "HISEQ" 0.697097625329815 "MGH28" 54.3597773033033 27.5940115660134
"PCA" "HISEQ" 0.528056288478452 "MGH28" -12.9106708552223 -16.66743777929
"PCA" "HISEQ" 0.728408091468777 "MGH28" 58.8245411493344 23.1099984314267
"PCA" "HISEQ" 0.603342128408091 "MGH28" 35.3031465989379 36.9327331272632
"PCA" "HISEQ" 0.624802110817942 "MGH28" 15.9075640298848 16.1796104305919
"PCA" "HISEQ" 0.580474934036939 "MGH28" 27.5910455036618 30.2108492967695
"PCA" "HISEQ" 0.705892700087951 "MGH28" 67.5525058821515 14.4397791650442
"PCA" "HISEQ" 0.634476693051891 "MGH28" 15.258424607589 -22.8536650608446
"PCA" "HISEQ" 0.59542656112577 "MGH28" 41.6574010305543 34.2019261625196
"PCA" "HISEQ" 0.409146877748461 "MGH28" -43.9658939325255 9.54047387134804
"PCA" "HISEQ" 0.454353562005277 "MGH28" -26.5482198150236 13.1545890931309
"PCA" "HISEQ" 0.687247141600704 "MGH28" 65.9116409874728 22.8121588514476
"PCA" "HISEQ" 0.561125769569041 "MGH28" 4.71918976009324 -3.51257719483285
"PCA" "HISEQ" 0.653122251539138 "MGH28" 36.4703674480956 11.1930612571261
"PCA" "HISEQ" 0.504661389621812 "MGH28" -39.6550625604689 -17.2040167427122
"PCA" "HISEQ" 0.543007915567282 "MGH28" -10.5530505602276 -13.3877027059163
"PCA" "HISEQ" 0.618469656992084 "MGH28" 27.8941855835649 35.0480530396941
"PCA" "HISEQ" 0.605452946350044 "MGH28" 30.4053388581959 35.9861745381732
"PCA" "HISEQ" 0.7155672823219 "MGH28" 46.3694081447163 4.27755723347497
"PCA" "HISEQ" 0.405804749340369 "MGH28" -51.5572552332962 -0.22761269441765
"PCA" "HISEQ" 0.614072119613017 "MGH28" 19.3910896095122 10.7551116363341
"PCA" "HISEQ" 0.742480211081794 "MGH28" 70.1275988955538 25.5721588361326
"PCA" "HISEQ" 0.587510993843448 "MGH28" 8.58935343119038 19.5668904672664
"PCA" "HISEQ" 0.694986807387863 "MGH28" 56.2567738295337 21.0397528997315
"PCA" "HISEQ" 0.549692172383465 "MGH28" -13.3682341510456 0.48263172118401
"PCA" "HISEQ" 0.490061565523307 "MGH28" -2.92934299742017 20.5870381292319
"PCA" "HISEQ" 0.758311345646438 "MGH28" 67.52405829224 21.9858729586056
"PCA" "HISEQ" 0.537379067722076 "MGH28" -20.462910794876 -5.53475341025369
"PCA" "HISEQ" 0.602110817941953 "MGH28" 18.328698589799 -13.8935167647512
"PCA" "HISEQ" 0.5051890941073 "MGH28" -1.03842766677148 21.9412831779823
"PCA" "HISEQ" 0.589973614775726 "MGH28" 14.5496876568123 -2.85028451657018
"PCA" "HISEQ" 0.563940193491645 "MGH28" 17.8122392827372 35.5866318812436
"PCA" "HISEQ" 0.645206684256816 "MGH28" 23.5302548490518 9.69386968206798
"PCA" "HISEQ" 0.580826737027265 "MGH28" 19.8771285690687 26.4590017029496
"PCA" "HISEQ" 0.651187335092348 "MGH28" 43.4561141499591 4.96824151118631
"PCA" "HISEQ" 0.645558487247142 "MGH28" 30.3402563848834 -2.99712705030776
"PCA" "HISEQ" 0.688126649076517 "MGH28" 36.1540981529698 13.3303764060117
"PCA" "HISEQ" 0.543183817062445 "MGH28" 3.21699618601928 19.6377942108363
"PCA" "HISEQ" 0.614072119613017 "MGH28" -4.97930664076839 -26.66485910223
"PCA" "HISEQ" 0.535444151275286 "MGH28" -23.2509306999067 -17.9954098355388
"PCA" "HISEQ" 0.676341248900616 "MGH28" 36.6744924282769 2.71433778073113
"PCA" "HISEQ" 0.566051011433597 "MGH28" 0.986872609935383 -0.489519079989171
"PCA" "HISEQ" 0.552330694810906 "MGH28" 1.9348586539594 -0.345126969485921
"PCA" "HISEQ" 0.589797713280563 "MGH28" -9.87515183901023 -7.05130412470095
"PCA" "HISEQ" 0.614599824098505 "MGH28" 12.7807740739165 4.69330132307264
"PCA" "HISEQ" 0.393315743183817 "MGH28" -47.949054412129 7.11221746219804
"PCA" "HISEQ" 0.641160949868074 "MGH28" 20.1030056242602 7.05416008600954
"PCA" "HISEQ" 0.493755496921724 "MGH28" -5.04339113077629 28.0698866672393
"PCA" "HISEQ" 0.771503957783641 "MGH28" 78.7418742220689 20.7912711534107
"PCA" "HISEQ" 0.542128408091469 "MGH28" -37.4720994962764 -31.158701523769
"PCA" "HISEQ" 0.594195250659631 "MGH28" 8.06969455594622 -4.12068823142754
"PCA" "HISEQ" 0.46561125769569 "MGH28" -42.7097566709982 -20.5913415277958
"PCA" "HISEQ" 0.751627088830255 "MGH28" 63.2111743780885 2.73873147346048
"PCA" "HISEQ" 0.657343887423043 "MGH28" 41.0090017491206 1.3030481869591
"PCA" "HISEQ" 0.527704485488127 "MGH28" 17.4759061195192 38.6591760006263
"PCA" "HISEQ" 0.595602462620932 "MGH28" 12.8189670673398 9.30636217214138
"PCA" "HISEQ" 0.639401934916447 "MGH28" 38.7709240081862 24.441511347962
"PCA" "HISEQ" 0.644678979771328 "MGH28" 12.3620188263947 -0.79136390713645
"PCA" "HISEQ" 0.561829375549692 "MGH28" -10.749898555916 -28.6103808766741
"PCA" "HISEQ" 0.671240105540897 "MGH28" 38.212316750901 9.4436348754023
"PCA" "HISEQ" 0.488830255057168 "MGH28" -7.49849127077877 5.60590854947868
"PCA" "HISEQ" 0.607036059806508 "MGH28" 5.77877029587784 -8.46686202251155
"PCA" "HISEQ" 0.660510114335972 "MGH28" 39.4143257528922 -9.22821129504151
"PCA" "HISEQ" 0.693755496921724 "MGH28" 43.1415503972441 5.26145177481953
"PCA" "HISEQ" 0.676693051890941 "MGH28" 29.7259617675486 -12.3876844599289
"PCA" "HISEQ" 0.620932277924362 "MGH28" 29.7257820989622 7.38683603160914
"PCA" "HISEQ" 0.719085312225154 "MGH29" 107.823124239004 8.881232596304
"PCA" "HISEQ" 0.742304309586632 "MGH29" 105.892050555034 5.75251499129194
"PCA" "HISEQ" 0.5792436235708 "MGH29" 7.68651189570975 -14.1708560763374
"PCA" "HISEQ" 0.58117854001759 "MGH29" -13.5622294294151 -33.9602177271477
"PCA" "HISEQ" 0.777132805628848 "MGH29" 91.7184210039299 -5.99784183645109
"PCA" "HISEQ" 0.69287598944591 "MGH29" 82.7730105101161 5.30483504776332
"PCA" "HISEQ" 0.614775725593668 "MGH29" 69.5706807399831 25.1165490139896
"PCA" "HISEQ" 0.758135444151275 "MGH29" 112.103321753481 7.53793469833003
"PCA" "HISEQ" 0.800351802990325 "MGH29" 126.838809842085 1.31160026082563
"PCA" "HISEQ" 0.727704485488127 "MGH29" 84.2017636853016 14.5249506747791
"PCA" "HISEQ" 0.524714160070361 "MGH29" -4.5465276236461 -16.4635751647008
"PCA" "HISEQ" 0.654705364995603 "MGH29" 62.6039755503879 -9.63963716110416
"PCA" "HISEQ" 0.786455584872471 "MGH29" 115.615330092825 -0.416670544730303
"PCA" "HISEQ" 0.499736147757256 "MGH29" 0.712235630441294 25.422515799049
"PCA" "HISEQ" 0.719261213720317 "MGH29" 92.016494801845 1.71301029798603
"PCA" "HISEQ" 0.510642040457344 "MGH29" 15.797110343621 -4.27108910322546
"PCA" "HISEQ" 0.73509234828496 "MGH29" 78.2284216340598 6.44092013137641
"PCA" "HISEQ" 0.693051890941073 "MGH29" 76.7143908766314 -5.02203305205451
"PCA" "HISEQ" 0.823218997361478 "MGH29" 116.251615485581 -0.5216778494347
"PCA" "HISEQ" 0.769920844327177 "MGH29" 119.258675620772 1.80564462462292
"PCA" "HISEQ" 0.641688654353562 "MGH29" 49.7288816284286 -1.24844258097123
"PCA" "HISEQ" 0.753562005277045 "MGH29" 94.1117655994644 16.2684809291897
"PCA" "HISEQ" 0.623746701846966 "MGH29" 41.7339686946729 9.41066711184471
"PCA" "HISEQ" 0.747581354441513 "MGH29" 105.418011601244 8.85501313627915
"PCA" "HISEQ" 0.655760773966579 "MGH29" 50.7374619179105 -6.99898834871446
"PCA" "HISEQ" 0.795778364116095 "MGH29" 95.0756468204013 -7.30581588620578
"PCA" "HISEQ" 0.78768689533861 "MGH29" 117.672707201739 -0.759439069259774
"PCA" "HISEQ" 0.741952506596306 "MGH29" 78.9796029515869 12.5399578150041
"PCA" "HISEQ" 0.526824978012313 "MGH29" -27.6597055282462 -48.9272998932888
"PCA" "HISEQ" 0.684608619173263 "MGH29" 76.488626401247 0.274909794592085
"PCA" "HISEQ" 0.799120492524186 "MGH29" 100.721079225033 -21.2497336039288
"PCA" "HISEQ" 0.63183817062445 "MGH29" 77.9501152986563 11.8466044880934
"PCA" "HISEQ" 0.742128408091469 "MGH29" 82.0095696579992 3.72909619326616
"PCA" "HISEQ" 0.705013192612137 "MGH29" 107.938715120912 35.5167980369219
"PCA" "HISEQ" 0.755496921723835 "MGH29" 108.231363778318 -3.33338850185198
"PCA" "HISEQ" 0.762181178540018 "MGH29" 106.492223246591 13.5606140275997
"PCA" "HISEQ" 0.676165347405453 "MGH29" 83.9673640082586 4.92777052447033
"PCA" "HISEQ" 0.712576956904134 "MGH29" 91.983318563406 -4.41853625285054
"PCA" "HISEQ" 0.768337730870712 "MGH29" 97.3253837522118 -5.37635948564877
"PCA" "HISEQ" 0.564995602462621 "MGH29" 34.7326604055102 2.46042047852863
"PCA" "HISEQ" 0.660686015831135 "MGH29" 62.7623701910938 17.6773215844326
"PCA" "HISEQ" 0.685839929639402 "MGH29" 80.6086997932072 9.96719638875653
"PCA" "HISEQ" 0.713808267370273 "MGH29" 81.9231557955117 8.83417504947252
"PCA" "HISEQ" 0.765523306948109 "MGH29" 110.558055017581 9.51280913533765
"PCA" "HISEQ" 0.610554089709763 "MGH29" 23.6961399150696 -0.652109335893551
"PCA" "HISEQ" 0.610905892700088 "MGH29" 57.2518027423821 -2.85543308709161
"PCA" "HISEQ" 0.743887423043096 "MGH29" 110.844884290069 4.06902137107307
"PCA" "HISEQ" 0.677044854881267 "MGH29" 71.0689887654294 15.8288996348037
"PCA" "HISEQ" 0.537730870712401 "MGH29" 3.27170080560038 2.36955968384005
"PCA" "HISEQ" 0.694107299912049 "MGH29" 103.525922866578 30.8046804042396
"PCA" "HISEQ" 0.761477572559367 "MGH29" 115.200788755929 7.7443606647363
"PCA" "HISEQ" 0.553562005277045 "MGH29" -29.0110328387989 -48.7077507429533
"PCA" "HISEQ" 0.662796833773087 "MGH29" 58.9613931917962 10.2895637808474
"PCA" "HISEQ" 0.75197889182058 "MGH29" 103.511427323359 9.45850162708479
"PCA" "HISEQ" 0.4844327176781 "MGH29" 26.7187159405476 82.7787432367857
"PCA" "HISEQ" 0.615479331574318 "MGH29" 34.3436940494046 -9.26470689087072
"PCA" "HISEQ" 0.737554969217238 "MGH29" 100.7365935282 -1.98739327709754
"PCA" "HISEQ" 0.599648197009675 "MGH29" 53.4678919546458 -10.4010700315342
"PCA" "HISEQ" 0.468425681618294 "MGH29" -47.7411169596553 -34.2594686203107
"PCA" "HISEQ" 0.684256816182938 "MGH29" 78.3599546377456 3.27113313297587
"PCA" "HISEQ" 0.75971855760774 "MGH29" 105.706521346281 -1.52182354369826
"PCA" "HISEQ" 0.645734388742304 "MGH29" 27.2559736280493 0.381218095320488
"PCA" "HISEQ" 0.764643799472296 "MGH29" 111.216423688121 5.05312732033595
"PCA" "HISEQ" 0.532102022867194 "MGH29" 26.5278371434015 12.0488537875947
"PCA" "HISEQ" 0.526121372031662 "MGH29" 9.74757731824109 0.0203696078477618
"PCA" "HISEQ" 0.627616534740545 "MGH29" 56.1912875533536 1.93434418668914
"PCA" "HISEQ" 0.557607739665787 "MGH29" 28.4066032515832 -9.67097022899674
"PCA" "HISEQ" 0.743359718557608 "MGH29" 109.174466278935 6.15589943623973
"PCA" "HISEQ" 0.647493403693931 "MGH29" 71.2243120854205 5.80946859636369
"PCA" "HISEQ" 0.659982409850484 "MGH29" 90.605876221865 11.0189450954846
"PCA" "HISEQ" 0.753562005277045 "MGH29" 112.762166791681 2.00756271319718
"PCA" "HISEQ" 0.630430958663149 "MGH29" 50.5194883451546 7.79321382986017
"PCA" "HISEQ" 0.848548812664908 "MGH29" 126.657666273122 -12.699454823753
"PCA" "HISEQ" 0.79349164467898 "MGH29" 116.437883411877 5.51505142982119
"PCA" "HISEQ" 0.735620052770449 "MGH29" 91.9238278517077 0.498588442496565
"PCA" "HISEQ" 0.555672823218997 "MGH30" -7.88380016026442 22.7774778591112
"PCA" "HISEQ" 0.562708883025506 "MGH30" -13.4804947384408 8.7097775781275
"PCA" "HISEQ" 0.619525065963061 "MGH30" 33.6232953689243 9.6048911990753
"PCA" "HISEQ" 0.534212840809147 "MGH30" -33.3307218244169 -31.534388005774
"PCA" "HISEQ" 0.566930518909411 "MGH30" -3.75188299335816 16.3463383264932
"PCA" "HISEQ" 0.590149516270888 "MGH30" -3.329880679897 11.6278041340443
"PCA" "HISEQ" 0.599648197009675 "MGH30" -21.5691159926816 -3.45272229029789
"PCA" "HISEQ" 0.579771328056289 "MGH30" 2.18397216003948 -21.0549202232322
"PCA" "HISEQ" 0.557607739665787 "MGH30" 4.72941026093518 38.6221727490104
"PCA" "HISEQ" 0.618645558487247 "MGH30" 10.4101352644685 -14.2840104984923
"PCA" "HISEQ" 0.627968337730871 "MGH30" 52.4932305027509 -2.72847104219327
"PCA" "HISEQ" 0.622691292875989 "MGH30" 19.833023431959 3.7112827082823
"PCA" "HISEQ" 0.645734388742304 "MGH30" 6.91155995915637 14.1180464831359
"PCA" "HISEQ" 0.630782761653474 "MGH30" 28.4869254013011 15.5831727367351
"PCA" "HISEQ" 0.574318381706244 "MGH30" -6.14020264661777 -22.5545163830299
