x id f df sample
7.35967929035941 24h_GSM1269081 0.812676344007753 0.100971305816537 24h
7.62249115206117 24h_GSM1269081 0.839212800867855 0.0905326328926304 24h
7.88097932325438 24h_GSM1269081 0.862614415577577 0.0805350465579321 24h
8.14650248971258 24h_GSM1269081 0.883998336150497 0.0710509413942503 24h
8.40844863347282 24h_GSM1269081 0.902609856259256 0.0623223453498966 24h
8.66608549743089 24h_GSM1269081 0.918666389869716 0.0542715839143538 24h
8.92534376876423 24h_GSM1269081 0.932736746897873 0.0468920654544632 24h
9.18096833569717 24h_GSM1269081 0.944723510822262 0.0399616816324854 24h
9.45633387837791 24h_GSM1269081 0.955727580971426 0.0335431893343721 24h
9.71942647085519 24h_GSM1269081 0.964552545613362 0.0279709260036118 24h
9.96636124729361 24h_GSM1269081 0.971459539972839 0.0228990651359417 24h
10.2410297744468 24h_GSM1269081 0.977749192466912 0.0183544065565651 24h
10.5066249490179 24h_GSM1269081 0.982624034280452 0.0146733240676419 24h
10.7597467355977 24h_GSM1269081 0.986338172283519 0.0116635463824097 24h
11.0175600756759 24h_GSM1269081 0.989345190133525 0.00910591221470035 24h
11.2927932502585 24h_GSM1269081 0.991851439259848 0.00751365672350821 24h
11.4169558248877 24h_GSM1269081 0.992784354223519 0.00596071592980115 24h
11.7833870782689 24h_GSM1269081 0.994968546832725 0.00431649191609916 24h
12.0782875970328 24h_GSM1269081 0.996241482538023 0.00293991796815346 24h
12.5805718555591 24h_GSM1269081 0.997718157054785 0.00217990111622227 24h
12.6647228192098 24h_GSM1269081 0.997901597834378 0.00167166869816729 24h
13.133318845014 24h_GSM1269081 0.998684935142801 0 24h
0.00992040959306388 24h_GSM1269082 0.197235164206632 0.0110293581569357 24h
0.273348784011652 24h_GSM1269082 0.200140610096794 0.0127142250815863 24h
0.534171195257422 24h_GSM1269082 0.203456764939694 0.0150496288368469 24h
0.800868846060548 24h_GSM1269082 0.20747046559594 0.0180696551355446 24h
1.06207334488399 24h_GSM1269082 0.212190340809533 0.0218102572560452 24h
1.32562243085481 24h_GSM1269082 0.217938414174152 0.0263574759579742 24h
1.58685119440028 24h_GSM1269082 0.224823745028833 0.0318084659393081 24h
1.85072342665265 24h_GSM1269082 0.233217115940762 0.0381933504484889 24h
2.11273348947451 24h_GSM1269082 0.243224158091147 0.045064798772993 24h
2.37413250811357 24h_GSM1269082 0.255004052265574 0.0523343161523372 24h
2.6379301399161 24h_GSM1269082 0.268809720928566 0.0599798951597444 24h
2.89848119055874 24h_GSM1269082 0.284437545629873 0.0680064560107104 24h
3.16241630504124 24h_GSM1269082 0.302386837382609 0.0763906639601653 24h
3.42429060303465 24h_GSM1269082 0.322391588880428 0.0850197095655657 24h
3.68739668066549 24h_GSM1269082 0.344760791185537 0.0938500934885078 24h
3.94966565674206 24h_GSM1269082 0.369374759109458 0.103300053342929 24h
4.21230474268218 24h_GSM1269082 0.396505390697011 0.113530763222304 24h
4.47376094027275 24h_GSM1269082 0.42618871235867 0.12433747271551 24h
4.73697280762338 24h_GSM1269082 0.458915810733776 0.135336734114464 24h
4.9982586986733 24h_GSM1269082 0.494277389898661 0.146008667188863 24h
5.26147063901278 24h_GSM1269082 0.532708614495823 0.1556815992198 24h
5.52337376616946 24h_GSM1269082 0.573482112172242 0.163315023084884 24h
5.78445163455456 24h_GSM1269082 0.616120050274506 0.165295669344019 24h
6.04797891232958 24h_GSM1269082 0.659679968044736 0.15944960476364 24h
6.31034375643176 24h_GSM1269082 0.701513938740703 0.147091641480459 24h
6.57214539741289 24h_GSM1269082 0.740022771854895 0.130138700813137 24h
6.83527987016201 24h_GSM1269082 0.774266750277614 0.110654901674137 24h
7.09773719544439 24h_GSM1269082 0.803308939800393 0.0904532888794697 24h
7.35967929035941 24h_GSM1269082 0.827002463781435 0.0708078996615948 24h
7.62249115206117 24h_GSM1269082 0.84561161971469 0.0572989813012096 24h
7.88097932325438 24h_GSM1269082 0.860422728602474 0.053907647481814 24h
8.14650248971258 24h_GSM1269082 0.874736457858157 0.0579044480147092 24h
8.40844863347282 24h_GSM1269082 0.889904304722176 0.0656855277573648 24h
8.66608549743089 24h_GSM1269082 0.906827318101014 0.0730892196123356 24h
8.92534376876423 24h_GSM1269082 0.925776302830811 0.0758239420175321 24h
9.18096833569717 24h_GSM1269082 0.945158765172191 0.0704724641772859 24h
9.45633387837791 24h_GSM1269082 0.964564453514418 0.0560952040444661 24h
9.71942647085519 24h_GSM1269082 0.979322686172019 0.0382582900356499 24h
9.96636124729361 24h_GSM1269082 0.988769988468889 0.0223487270931541 24h
10.2410297744468 24h_GSM1269082 0.994908480423313 0.0111314796844312 24h
10.5066249490179 24h_GSM1269082 0.997864947713334 0.00506132312628378 24h
10.7597467355977 24h_GSM1269082 0.999146078865517 0.00211200428575832 24h
11.0175600756759 24h_GSM1269082 0.999690581744688 0.000774474626002176 24h
11.2927932502585 24h_GSM1269082 0.999903742854636 0.000329328096874537 24h
11.4169558248877 24h_GSM1269082 0.999944633079042 0.000123910775623203 24h
11.7833870782689 24h_GSM1269082 0.999990037859861 2.59046710688516e-05 24h
12.0782875970328 24h_GSM1269082 0.999997677160797 4.27807552622103e-06 24h
12.5805718555591 24h_GSM1269082 0.999999825970791 7.4117984043328e-07 24h
12.6647228192098 24h_GSM1269082 0.999999888341789 2.18646438449152e-07 24h
13.133318845014 24h_GSM1269082 0.999999990798641 0 24h
0.00992040959306388 24h_GSM1269084 0.228032596712109 0.0317705783391814 24h
0.273348784011652 24h_GSM1269084 0.236401868518338 0.0328336867431677 24h
0.534171195257422 24h_GSM1269084 0.244965629864779 0.0339878725178475 24h
0.800868846060548 24h_GSM1269084 0.254030115621085 0.0352314342404694 24h
1.06207334488399 24h_GSM1269084 0.263232724744698 0.0365597907395667 24h
1.32562243085481 24h_GSM1269084 0.272868024177395 0.0379831995325188 24h
1.58685119440028 24h_GSM1269084 0.282790328426776 0.0395056947091675 24h
1.85072342665265 24h_GSM1269084 0.293214784276365 0.0412376130989309 24h
2.11273348947451 24h_GSM1269084 0.304019453875039 0.0438227722345451 24h
2.37413250811357 24h_GSM1269084 0.315474683531192 0.04758610529814 24h
2.6379301399161 24h_GSM1269084 0.328027785415548 0.052587148198188 24h
2.89848119055874 24h_GSM1269084 0.341729422128885 0.0589129373861894 24h
3.16241630504124 24h_GSM1269084 0.35727861500241 0.0666443159941624 24h
3.42429060303465 24h_GSM1269084 0.374731048468632 0.0758002505590063 24h
3.68739668066549 24h_GSM1269084 0.394674555076647 0.0863099793037686 24h
3.94966565674206 24h_GSM1269084 0.417310984973837 0.0972072626471412 24h
4.21230474268218 24h_GSM1269084 0.442841411582223 0.107777284805364 24h
4.47376094027275 24h_GSM1269084 0.47102045065407 0.117715333367539 24h
4.73697280762338 24h_GSM1269084 0.502004523365541 0.126614521374553 24h
4.9982586986733 24h_GSM1269084 0.53508711140275 0.134038391625626 24h
5.26147063901278 24h_GSM1269084 0.570367616542515 0.139554892931839 24h
5.52337376616946 24h_GSM1269084 0.606917479411379 0.142681592140592 24h
5.78445163455456 24h_GSM1269084 0.644168485345236 0.142103655187622 24h
6.04797891232958 24h_GSM1269084 0.681616674758711 0.137155853676488 24h
6.31034375643176 24h_GSM1269084 0.717601548926245 0.128553565811879 24h
6.57214539741289 24h_GSM1269084 0.75125708340977 0.117232850159519 24h
6.83527987016201 24h_GSM1269084 0.782105087625371 0.104240432675836 24h
7.09773719544439 24h_GSM1269084 0.809463752771749 0.0905958867861439 24h
7.35967929035941 24h_GSM1269084 0.833194629147196 0.0770678415119153 24h
7.62249115206117 24h_GSM1269084 0.853448972052278 0.0649531296197185 24h
7.88097932325438 24h_GSM1269084 0.870238587740955 0.0548949410716833 24h
8.14650248971258 24h_GSM1269084 0.884814466316844 0.0466071939863543 24h
8.40844863347282 24h_GSM1269084 0.897023041053056 0.0399401550570368 24h
8.66608549743089 24h_GSM1269084 0.90731309734795 0.0345211699738064 24h
8.92534376876423 24h_GSM1269084 0.916262996199763 0.0301058337301585 24h
9.18096833569717 24h_GSM1269084 0.92395878690919 0.026396997814132 24h
9.45633387837791 24h_GSM1269084 0.931227610537421 0.0232727175704529 24h
9.71942647085519 24h_GSM1269084 0.937350490137023 0.0207049000735408 24h
9.96636124729361 24h_GSM1269084 0.942463250007862 0.0184123139322192 24h
10.2410297744468 24h_GSM1269084 0.947520533157106 0.0163386209027017 24h
10.5066249490179 24h_GSM1269084 0.95185999202801 0.0146005345237188 24h
10.7597467355977 24h_GSM1269084 0.955555705411675 0.0130998521640748 24h
11.0175600756759 24h_GSM1269084 0.958933022052625 0.0117277302147497 24h
11.2927932502585 24h_GSM1269084 0.96216088247028 0.0108086685855247 24h
11.4169558248877 24h_GSM1269084 0.963502914590172 0.00983051515600734 24h
11.7833870782689 24h_GSM1269084 0.967105122580171 0.00869404286477871 24h
12.0782875970328 24h_GSM1269084 0.96966900033115 0.0075918145520559 24h
12.5805718555591 24h_GSM1269084 0.973482249274298 0.00690407329818673 24h
12.6647228192098 24h_GSM1269084 0.974063233695456 0.00636899578870353 24h
13.133318845014 24h_GSM1269084 0.977047719810406 0 24h
0.00992040959306388 24h_GSM1269086 0.329988863130831 0.0173291745226296 24h
0.273348784011652 24h_GSM1269086 0.334553859405343 0.017924260029796 24h
0.534171195257422 24h_GSM1269086 0.339228908126111 0.0188095771135606 24h
0.800868846060548 24h_GSM1269086 0.344245378154898 0.019988956763876 24h
1.06207334488399 24h_GSM1269086 0.34946658358841 0.0214617409793059 24h
1.32562243085481 24h_GSM1269086 0.355122805806848 0.0232410120535778 24h
1.58685119440028 24h_GSM1269086 0.36119402664915 0.0253373749974269 24h
1.85072342665265 24h_GSM1269086 0.367879856349136 0.0278904036819769 24h
2.11273348947451 24h_GSM1269086 0.375187422769978 0.0316664404115117 24h
2.37413250811357 24h_GSM1269086 0.383464999217339 0.0370228619685704 24h
2.6379301399161 24h_GSM1269086 0.3932315425272 0.0439850847109655 24h
2.89848119055874 24h_GSM1269086 0.404691902561248 0.0526194760874208 24h
3.16241630504124 24h_GSM1269086 0.41858003000639 0.0629817621182365 24h
3.42429060303465 24h_GSM1269086 0.435073334747492 0.0750342190092125 24h
3.68739668066549 24h_GSM1269086 0.454815293799099 0.0885272749873909 24h
3.94966565674206 24h_GSM1269086 0.478033251564891 0.101384402936555 24h
4.21230474268218 24h_GSM1269086 0.504660758480733 0.112226846081038 24h
4.47376094027275 24h_GSM1269086 0.534003162924663 0.120671448252712 24h
4.73697280762338 24h_GSM1269086 0.565765320155163 0.1263575377119 24h
4.9982586986733 24h_GSM1269086 0.598780761987091 0.129049809056152 24h
5.26147063901278 24h_GSM1269086 0.632748212629201 0.128698688021306 24h
5.52337376616946 24h_GSM1269086 0.666454801482943 0.125498584137493 24h
5.78445163455456 24h_GSM1269086 0.699219704314907 0.12027288799936 24h
6.04797891232958 24h_GSM1269086 0.730914891079519 0.113737760274178 24h
6.31034375643176 24h_GSM1269086 0.760755680822385 0.1062263721822 24h
6.57214539741289 24h_GSM1269086 0.788565919375157 0.0980128533519689 24h
6.83527987016201 24h_GSM1269086 0.814356479864563 0.0894039268512149 24h
7.09773719544439 24h_GSM1269086 0.837821195375675 0.0807138167929379 24h
7.35967929035941 24h_GSM1269086 0.858963541635004 0.0721779944879788 24h
7.62249115206117 24h_GSM1269086 0.877932774740289 0.0644745933457751 24h
7.88097932325438 24h_GSM1269086 0.894598694462665 0.0578902783595113 24h
8.14650248971258 24h_GSM1269086 0.909969904479829 0.0521208062690228 24h
8.40844863347282 24h_GSM1269086 0.923622748691674 0.0470011993955483 24h
8.66608549743089 24h_GSM1269086 0.935731990306211 0.0422485734009277 24h
8.92534376876423 24h_GSM1269086 0.946685282412435 0.0377023381287927 24h
9.18096833569717 24h_GSM1269086 0.956322926268967 0.0331190214528927 24h
9.45633387837791 24h_GSM1269086 0.965442763584398 0.0283898687764368 24h
9.71942647085519 24h_GSM1269086 0.97291192776088 0.0237771810766293 24h
9.96636124729361 24h_GSM1269086 0.978783340654374 0.0192786605028306 24h
10.2410297744468 24h_GSM1269086 0.984078581940172 0.0151100193882684 24h
10.5066249490179 24h_GSM1269086 0.988091730177372 0.0117045885536322 24h
10.7597467355977 24h_GSM1269086 0.991054416543249 0.00894937121463215 24h
11.0175600756759 24h_GSM1269086 0.993361683827693 0.00666613768789489 24h
11.2927932502585 24h_GSM1269086 0.995196426065737 0.00528765911351091 24h
11.4169558248877 24h_GSM1269086 0.995852955435032 0.00400309204941596 24h
11.7833870782689 24h_GSM1269086 0.9973198134721 0.00270820635458755 24h
12.0782875970328 24h_GSM1269086 0.998118464930988 0.00170296109084269 24h
12.5805718555591 24h_GSM1269086 0.998973835479801 0.0011812996842585 24h
12.6647228192098 24h_GSM1269086 0.999073242986591 0.000857366030172493 24h
13.133318845014 24h_GSM1269086 0.99947500130099 0 24h
0.00992040959306388 24h_GSM1269087 0.197299012318662 0.044278199862785 24h
0.273348784011652 24h_GSM1269087 0.208963146530697 0.046498536080756 24h
0.534171195257422 24h_GSM1269087 0.221091006830678 0.0488583981253243 24h
0.800868846060548 24h_GSM1269087 0.234121426832706 0.0513480747995965 24h
1.06207334488399 24h_GSM1269087 0.247533774976283 0.0539515098433035 24h
1.32562243085481 24h_GSM1269087 0.261752646082231 0.0566813090239182 24h
1.58685119440028 24h_GSM1269087 0.276559434354688 0.0595352262984684 24h
1.85072342665265 24h_GSM1269087 0.292269127415715 0.0626054457243504 24h
2.11273348947451 24h_GSM1269087 0.308672384182943 0.0664654060785522 24h
2.37413250811357 24h_GSM1269087 0.326046376105322 0.0714314535583812 24h
2.6379301399161 24h_GSM1269087 0.344889824390236 0.0775448217533611 24h
2.89848119055874 24h_GSM1269087 0.36509420916997 0.0848568424220236 24h
3.16241630504124 24h_GSM1269087 0.387490909589251 0.0933785677793133 24h
3.42429060303465 24h_GSM1269087 0.411944356474089 0.103008660349959 24h
3.68739668066549 24h_GSM1269087 0.439046561060774 0.113489681460483 24h
3.94966565674206 24h_GSM1269087 0.468811383612671 0.123456154009924 24h
4.21230474268218 24h_GSM1269087 0.50123579505552 0.1319002199399 24h
4.47376094027275 24h_GSM1269087 0.535721925022367 0.138386507767128 24h
4.73697280762338 24h_GSM1269087 0.572146896147884 0.142507577741719 24h
4.9982586986733 24h_GSM1269087 0.609382115579495 0.143967972897037 24h
5.26147063901278 24h_GSM1269087 0.647276205072466 0.142639184238063 24h
5.52337376616946 24h_GSM1269087 0.684633853479493 0.138563860575221 24h
5.78445163455456 24h_GSM1269087 0.720809810833681 0.131466654664673 24h
6.04797891232958 24h_GSM1269087 0.755454860455652 0.121581766004941 24h
6.31034375643176 24h_GSM1269087 0.787353641539206 0.109864099810333 24h
6.57214539741289 24h_GSM1269087 0.816116243154465 0.0971812054190948 24h
6.83527987016201 24h_GSM1269087 0.841687968403542 0.0843402993421282 24h
7.09773719544439 24h_GSM1269087 0.863823697782393 0.0720097696487212 24h
7.35967929035941 24h_GSM1269087 0.882686087698527 0.060584287808583 24h
7.62249115206117 24h_GSM1269087 0.898608357167376 0.0507235061410064 24h
7.88097932325438 24h_GSM1269087 0.911719783506272 0.0426116663927695 24h
8.14650248971258 24h_GSM1269087 0.923034168094941 0.0359565632405748 24h
8.40844863347282 24h_GSM1269087 0.93245285117868 0.0306095122074791 24h
8.66608549743089 24h_GSM1269087 0.940338989911102 0.0262555196482146 24h
8.92534376876423 24h_GSM1269087 0.947145950548056 0.0226903444254001 24h
9.18096833569717 24h_GSM1269087 0.952946160015358 0.0196700391584819 24h
9.45633387837791 24h_GSM1269087 0.958362611022785 0.0171174490381906 24h
9.71942647085519 24h_GSM1269087 0.962866085066841 0.0150462101410716 24h
9.96636124729361 24h_GSM1269087 0.966581517604271 0.0132227395221847 24h
10.2410297744468 24h_GSM1269087 0.97021338799376 0.0115949357216874 24h
10.5066249490179 24h_GSM1269087 0.973292946970902 0.0102474542528989 24h
10.7597467355977 24h_GSM1269087 0.975886800899291 0.00909714321512888 24h
11.0175600756759 24h_GSM1269087 0.978232165776753 0.00805648942726426 24h
11.2927932502585 24h_GSM1269087 0.98044957893781 0.00736404098517773 24h
11.4169558248877 24h_GSM1269087 0.981363917226205 0.00662252647581192 24h
11.7833870782689 24h_GSM1269087 0.983790617903287 0.00575183328753898 24h
12.0782875970328 24h_GSM1269087 0.985486836523626 0.00489223213800541 24h
12.5805718555591 24h_GSM1269087 0.987944127715602 0.00434753607623035 24h
12.6647228192098 24h_GSM1269087 0.988309977065923 0.00391520662295079 24h
13.133318845014 24h_GSM1269087 0.99014462732964 0 24h
0.00992040959306388 24h_GSM1269088 0.123952239841713 0.0271423559875144 24h
0.273348784011652 24h_GSM1269088 0.131102306557395 0.0287039402256006 24h
0.534171195257422 24h_GSM1269088 0.138588937459291 0.0304544325391515 24h
0.800868846060548 24h_GSM1269088 0.146711063074025 0.0324049215415776 24h
1.06207334488399 24h_GSM1269088 0.155175374364705 0.0345629616583683 24h
1.32562243085481 24h_GSM1269088 0.164284411318213 0.0369605455865065 24h
1.58685119440028 24h_GSM1269088 0.173939568941742 0.039622524550729 24h
1.85072342665265 24h_GSM1269088 0.184394852942417 0.0426321149430939 24h
2.11273348947451 24h_GSM1269088 0.195564896056886 0.0463615022297193 24h
2.37413250811357 24h_GSM1269088 0.207683747242367 0.0510788127355231 24h
2.6379301399161 24h_GSM1269088 0.221158217077283 0.0568911540746713 24h
2.89848119055874 24h_GSM1269088 0.235981267043711 0.0639500264966587 24h
3.16241630504124 24h_GSM1269088 0.252859924608265 0.0724117612225291 24h
3.42429060303465 24h_GSM1269088 0.271822703744882 0.0823768644266616 24h
3.68739668066549 24h_GSM1269088 0.293496557431708 0.0938846876512838 24h
3.94966565674206 24h_GSM1269088 0.318119598331279 0.10617716482407 24h
4.21230474268218 24h_GSM1269088 0.346005871848386 0.118596604644681 24h
4.47376094027275 24h_GSM1269088 0.377013689145937 0.130769896819347 24h
4.73697280762338 24h_GSM1269088 0.411433877881005 0.142164181668472 24h
4.9982586986733 24h_GSM1269088 0.448579372763635 0.152173104629633 24h
5.26147063901278 24h_GSM1269088 0.488633150900684 0.160158331510354 24h
5.52337376616946 24h_GSM1269088 0.530579118763442 0.165434122283263 24h
5.78445163455456 24h_GSM1269088 0.573770306767316 0.166994293080816 24h
6.04797891232958 24h_GSM1269088 0.617777858226868 0.164212900878434 24h
6.31034375643176 24h_GSM1269088 0.660861550365405 0.157380005110942 24h
6.57214539741289 24h_GSM1269088 0.702063893961068 0.147134246417083 24h
6.83527987016201 24h_GSM1269088 0.740779986315365 0.134384402806607 24h
7.09773719544439 24h_GSM1269088 0.776050157235658 0.120187837634144 24h
7.35967929035941 24h_GSM1269088 0.807532411208852 0.105481623557133 24h
7.62249115206117 24h_GSM1269088 0.835254233071226 0.0916441115191712 24h
7.88097932325438 24h_GSM1269088 0.858943151858443 0.0793605790336907 24h
8.14650248971258 24h_GSM1269088 0.880015224095425 0.0685621775439884 24h
8.40844863347282 24h_GSM1269088 0.897974822110878 0.0593141987806069 24h
8.66608549743089 24h_GSM1269088 0.913256346272899 0.0513216147160061 24h
8.92534376876423 24h_GSM1269088 0.926561899386206 0.0443969106967992 24h
9.18096833569717 24h_GSM1269088 0.937910840456236 0.0381948362355219 24h
9.45633387837791 24h_GSM1269088 0.948428382263833 0.032653897364255 24h
9.71942647085519 24h_GSM1269088 0.957019380775882 0.0279358851296854 24h
9.96636124729361 24h_GSM1269088 0.96391772232499 0.0236481329408711 24h
10.2410297744468 24h_GSM1269088 0.970413120169781 0.0197564396699975 24h
10.5066249490179 24h_GSM1269088 0.975660335212837 0.0165254209986906 24h
10.7597467355977 24h_GSM1269088 0.97984327930001 0.0137932982500707 24h
11.0175600756759 24h_GSM1269088 0.983399375592555 0.0113727722228589 24h
11.2927932502585 24h_GSM1269088 0.986529539795258 0.00980305116639365 24h
11.4169558248877 24h_GSM1269088 0.987746711867299 0.00818731967974596 24h
11.7833870782689 24h_GSM1269088 0.990746801679381 0.0063774108977331 24h
12.0782875970328 24h_GSM1269088 0.992627503461493 0.00472847413250236 24h
12.5805718555591 24h_GSM1269088 0.995002541585098 0.00375477672975076 24h
12.6647228192098 24h_GSM1269088 0.9953185096652 0.00305005245738278 24h
13.133318845014 24h_GSM1269088 0.996747752125223 0 24h
0.00992040959306388 24h_GSM1269089 0.259716681259023 0.0414177684903713 24h
0.273348784011652 24h_GSM1269089 0.270627296684487 0.0430780668245511 24h
0.534171195257422 24h_GSM1269089 0.281863021945473 0.0450067157101847 24h
0.800868846060548 24h_GSM1269089 0.293866207295744 0.0472101024135477 24h
1.06207334488399 24h_GSM1269089 0.306197698436077 0.0496867904463605 24h
1.32562243085481 24h_GSM1269089 0.31929260664304 0.0524590568325929 24h
1.58685119440028 24h_GSM1269089 0.33299642119618 0.0555370342590417 24h
1.85072342665265 24h_GSM1269089 0.347651102398789 0.0589927913778161 24h
2.11273348947451 24h_GSM1269089 0.363107807373727 0.0632074583401028 24h
2.37413250811357 24h_GSM1269089 0.379630174954499 0.0683854068089064 24h
2.6379301399161 24h_GSM1269089 0.397670083320542 0.0745104611925424 24h
2.89848119055874 24h_GSM1269089 0.417083862268126 0.0815756135860645 24h
3.16241630504124 24h_GSM1269089 0.438614531178945 0.0895335147400797 24h
3.42429060303465 24h_GSM1269089 0.462061057498386 0.098230850987542 24h
3.68739668066549 24h_GSM1269089 0.487906191404058 0.107502073021725 24h
3.94966565674206 24h_GSM1269089 0.516100650021574 0.117230102159256 24h
4.21230474268218 24h_GSM1269089 0.546889856897348 0.127075285893989 24h
4.47376094027275 24h_GSM1269089 0.580114477954925 0.136456351051579 24h
4.73697280762338 24h_GSM1269089 0.616031408927063 0.144594514058387 24h
4.9982586986733 24h_GSM1269089 0.65381191537374 0.150602939512822 24h
5.26147063901278 24h_GSM1269089 0.693452407303739 0.153575852239259 24h
5.52337376616946 24h_GSM1269089 0.733674403260953 0.152625884000281 24h
5.78445163455456 24h_GSM1269089 0.773521643716138 0.145973257624508 24h
6.04797891232958 24h_GSM1269089 0.811989578925877 0.133501192144045 24h
6.31034375643176 24h_GSM1269089 0.847015598390205 0.117246933312181 24h
6.57214539741289 24h_GSM1269089 0.877711037931338 0.0992764944645252 24h
6.83527987016201 24h_GSM1269089 0.903834105958641 0.0814325008173129 24h
7.09773719544439 24h_GSM1269089 0.925206662314209 0.0650836054924871 24h
7.35967929035941 24h_GSM1269089 0.942254798281534 0.0509142490984705 24h
7.62249115206117 24h_GSM1269089 0.95563566687425 0.0394212697759117 24h
7.88097932325438 24h_GSM1269089 0.965825598804739 0.0303912040314393 24h
8.14650248971258 24h_GSM1269089 0.973895167531644 0.0233411603833712 24h
8.40844863347282 24h_GSM1269089 0.980009294484958 0.0179759075235026 24h
8.66608549743089 24h_GSM1269089 0.984640550926113 0.0138533561118556 24h
8.92534376876423 24h_GSM1269089 0.988232148083838 0.0106792071068228 24h
9.18096833569717 24h_GSM1269089 0.990962015775707 0.00816465418952991 24h
9.45633387837791 24h_GSM1269089 0.993210280207407 0.00620537382341232 24h
9.71942647085519 24h_GSM1269089 0.9948428680939 0.00477308674700998 24h
9.96636124729361 24h_GSM1269089 0.996021509202694 0.00364503683949892 24h
10.2410297744468 24h_GSM1269089 0.997022686102818 0.00274886716445686 24h
10.5066249490179 24h_GSM1269089 0.997752771957234 0.00209282872495153 24h
10.7597467355977 24h_GSM1269089 0.9982825125031 0.00159837795436965 24h
11.0175600756759 24h_GSM1269089 0.998694595662223 0.0012055523146995 24h
11.2927932502585 24h_GSM1269089 0.999026403652923 0.000972247978514484 24h
11.4169558248877 24h_GSM1269089 0.999147120465114 0.000753057254919087 24h
11.7833870782689 24h_GSM1269089 0.999423064178902 0.0005283005682831 24h
12.0782875970328 24h_GSM1269089 0.999578860290552 0.00034807499994609 24h
12.5805718555591 24h_GSM1269089 0.999753692883811 0.000251619684497991 24h
12.6647228192098 24h_GSM1269089 0.999774866922735 0.000189216803782804 24h
13.133318845014 24h_GSM1269089 0.999863533165003 0 24h
0.00992040959306388 24h_GSM1269090 0.21497312274113 0.0322746787531057 24h
0.273348784011652 24h_GSM1269090 0.223475188899943 0.0336102862963284 24h
0.534171195257422 24h_GSM1269090 0.232241504814412 0.0352697150883826 24h
0.800868846060548 24h_GSM1269090 0.241647854972979 0.0372728700650137 24h
1.06207334488399 24h_GSM1269090 0.251383696318022 0.0396336375717972 24h
1.32562243085481 24h_GSM1269090 0.261829105273768 0.0423893338864729 24h
1.58685119440028 24h_GSM1269090 0.272902418552448 0.0455705583674929 24h
1.85072342665265 24h_GSM1269090 0.284927223513865 0.0492921989592175 24h
2.11273348947451 24h_GSM1269090 0.297842275659797 0.0540834240759538 24h
2.37413250811357 24h_GSM1269090 0.311979629637891 0.0602632142404725 24h
2.6379301399161 24h_GSM1269090 0.327876922839337 0.0678969510006681 24h
2.89848119055874 24h_GSM1269090 0.345567544757992 0.0770817605685405 24h
3.16241630504124 24h_GSM1269090 0.365912128058163 0.087882375146757 24h
3.42429060303465 24h_GSM1269090 0.388926263355714 0.100235837007242 24h
3.68739668066549 24h_GSM1269090 0.415298921268733 0.113875494497123 24h
3.94966565674206 24h_GSM1269090 0.445164930610707 0.127022071599104 24h
4.21230474268218 24h_GSM1269090 0.478525891389716 0.138317681017108 24h
4.47376094027275 24h_GSM1269090 0.514689906327995 0.147140769303144 24h
4.73697280762338 24h_GSM1269090 0.553419102979683 0.152896355575826 24h
4.9982586986733 24h_GSM1269090 0.593368763484598 0.155154495760473 24h
5.26147063901278 24h_GSM1269090 0.634207279366106 0.153745140654756 24h
5.52337376616946 24h_GSM1269090 0.67447361248873 0.14885830714489 24h
5.78445163455456 24h_GSM1269090 0.713337222009532 0.141537069274309 24h
6.04797891232958 24h_GSM1269090 0.750636100579646 0.132644676383751 24h
6.31034375643176 24h_GSM1269090 0.785437400420053 0.122518530707266 24h
6.57214539741289 24h_GSM1269090 0.817512952809812 0.111442344851973 24h
6.83527987016201 24h_GSM1269090 0.846837275464361 0.0997823086287991 24h
7.09773719544439 24h_GSM1269090 0.873025873297577 0.0879555584233 24h
7.35967929035941 24h_GSM1269090 0.896065136530397 0.0762840727472729 24h
7.62249115206117 24h_GSM1269090 0.9161134957073 0.0651023074607951 24h
7.88097932325438 24h_GSM1269090 0.932941672103299 0.0545289218070745 24h
8.14650248971258 24h_GSM1269090 0.947420364085065 0.0448292145022916 24h
8.40844863347282 24h_GSM1269090 0.959163203951741 0.0363662876528952 24h
8.66608549743089 24h_GSM1269090 0.96853250025643 0.0290889089115485 24h
8.92534376876423 24h_GSM1269090 0.976074040495811 0.0229549192090673 24h
9.18096833569717 24h_GSM1269090 0.981941881777609 0.0177324749020321 24h
9.45633387837791 24h_GSM1269090 0.98682479435208 0.0134320710097942 24h
9.71942647085519 24h_GSM1269090 0.990358672736386 0.0101654407641028 24h
9.96636124729361 24h_GSM1269090 0.992868873578867 0.0075480284763517 24h
10.2410297744468 24h_GSM1269090 0.994942079443377 0.00547068197517781 24h
10.5066249490179 24h_GSM1269090 0.996395066177597 0.00397493820735261 24h
10.7597467355977 24h_GSM1269090 0.997401209638187 0.00288005987373284 24h
11.0175600756759 24h_GSM1269090 0.998143727493859 0.00204463263121145 24h
11.2927932502585 24h_GSM1269090 0.998706478223803 0.00156907571392943 24h
11.4169558248877 24h_GSM1269090 0.998901298704232 0.00114751176751776 24h
11.7833870782689 24h_GSM1269090 0.999321782879473 0.000740880689626748 24h
12.0782875970328 24h_GSM1269090 0.999540268979186 0.000443677629795482 24h
12.5805718555591 24h_GSM1269090 0.999763121268493 0.000296153374866113 24h
12.6647228192098 24h_GSM1269090 0.999788042860376 0.000208808389453104 24h
13.133318845014 24h_GSM1269090 0.999885889641829 0 24h
